vehicle_record_id,observation_id,batch_no,model_code,brand,common_name,energy_type,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,length_mm,width_mm,height_mm,wheelbase_mm,curb_weight_kg,curb_weight_num,battery_capacity_kwh,battery_capacity_num,battery_mass_kg,battery_mass_num,ev_range_km,ev_range_num,battery_type,battery_chemistry,battery_chemistry_cn,motor_power_kw,motor_count,motor_total_peak_kw,single_multi_motor,cell_supplier,pack_supplier,cell_supplier_group,pack_supplier_group,vertical_integration_flag,range_extender,seat_count,approx_energy_consumption_kwh_100km,battery_energy_density_wh_kg,km_per_kwh,battery_mass_ratio_pct,variant_count,vehicle_tax_match_flag,purchase_tax_match_flag,metric_scope,source_detail,source_tax
407:ADC5080X,407:ADC5080X:confirmed,407,ADC5080X,行e居,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十二)128,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:AHC6470,407:AHC6470:confirmed,407,AHC6470,埃安(AION),埃安i60,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,,,,,1940,1940.0,45.368,45.368,323±9.7,323.0,280,280.0,,,,,,,,,,,,,,,16.2,140.5,6.17,16.6,1,1,1,全数据,,插电式混合动力乘用车
407:AKP5120X,407:AKP5120X:confirmed,407,AKP5120X,科摩多龙,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)65,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BAW6530,407:BAW6530:confirmed,407,BAW6530,锐胜,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BH7000,407:BH7000:confirmed,407,BH7000,北京现代,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BH7001,407:BH7001:confirmed,407,BH7001,北京现代,IONIQ,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,,,,,1737,1737.0,53.5,53.5,395,395.0,520（CLTC）,520.0,,,,,,,,,,,,,,,10.3,135.4,9.72,22.7,1,0,1,全数据,,纯电动汽车
407:BH7002,407:BH7002:confirmed,407,BH7002,北京现代,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BH7003,407:BH7003:confirmed,407,BH7003,北京现代,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BJ1037,407:BJ1037:confirmed,407,BJ1037,福田,,插电式混合动力,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,,,,,2650,2650.0,32.855,32.855,207±6,207.0,125(NEDC),125.0,,,,,,,,,,,,,,,26.3,158.7,3.8,7.8,1,1,0,全数据,,插电式混合动力商用车
407:BJ1038,407:BJ1038:confirmed,407,BJ1038,福田,,,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BJ2030,407:BJ2030:confirmed,407,BJ2030,梅赛德斯-奔驰(Mercedes-Benz),,,eidc,confirmed,high,越野乘用车,passenger_vehicle,suv_mpv,in_scope,10,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BJ6510,407:BJ6510:confirmed,407,BJ6510,梅赛德斯-奔驰(Mercedes-Benz),,,eidc,confirmed,high,运动型乘用车,passenger_vehicle,suv_mpv,in_scope,10,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:BYD6510,407:BYD6510:confirmed,407,BYD6510,比亚迪,比亚迪海狮08,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2665/2605,2665.0,55.843,55.843,410.5,410.5,275,275.0,,,,,,,,,,,,,,,20.3,136.0,4.92,15.4,1,1,1,全数据,,插电式混合动力乘用车
407:BYD6520,407:BYD6520:confirmed,407,BYD6520,比亚迪,比亚迪M9,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2470,2470.0,26.178,26.178,229,229.0,118,118.0,,,,,,,,,,,,,,,22.2,114.3,4.51,9.3,1,1,1,全数据,,插电式混合动力乘用车
407:BYD7001,407:BYD7001:confirmed,407,BYD7001,比亚迪,比亚迪海鸥,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,,,,,1150,1150.0,30.177,30.177,220,220.0,305,305.0,,,,,,,,,,,,,,,9.9,137.2,10.11,19.1,1,0,1,全数据,,纯电动汽车
407:CA6490,407:CA6490:confirmed,407,CA6490,红旗,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,1,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:CA7000,407:CA7000:confirmed,407,CA7000,一汽,奔腾小马,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,1,一、汽车生产企业,,,,,750,750.0,16.96,16.96,135,135.0,222,222.0,,,,,,,,,,,,,,,7.6,125.6,13.09,18.0,1,0,1,全数据,,纯电动汽车
407:CAF6500,407:CAF6500:confirmed,407,CAF6500,福特,,,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:CC2030,407:CC2030:confirmed,407,CC2030,长城,,,eidc,confirmed,high,越野乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:CC6430,407:CC6430:confirmed,407,CC6430,欧拉,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:CC6500,407:CC6500:confirmed,407,CC6500,魏,V8X;V8X蓝山,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2510,2510.0,42.8,42.8,297,297.0,202,202.0,,,,,,,,,,,,,,,21.2,144.1,4.72,11.8,1,1,1,全数据,,插电式混合动力乘用车
407:CC6510,407:CC6510:confirmed,407,CC6510,魏,V8X;V8X蓝山,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2715,2715.0,64.7,64.7,365,365.0,312,312.0,,,,,,,,,,,,,,,20.7,177.3,4.82,13.4,1,1,1,全数据,,插电式混合动力乘用车
407:CFC5033X,407:CFC5033X:confirmed,407,CFC5033X,长沣,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)256,民用改装车生产企业,,,,,2975,2975.0,32.855,32.855,207±6,207.0,131,131.0,,,,,,,,,,,,,,,25.1,158.7,3.99,7.0,1,0,1,全数据,,插电式混合动力汽车
407:CJL6510,407:CJL6510:confirmed,407,CJL6510,神行者(FREELANDER),FREELANDER 神行者8,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,2980,2980.0,60.331,60.331,372,372.0,221,221.0,,,,,,,,,,,,,,,27.3,162.2,3.66,12.5,1,1,1,全数据,,插电式混合动力乘用车
407:CSA6492,407:CSA6492:confirmed,407,CSA6492,智己,LS6,插电式混合动力,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,122,一、汽车生产企业,,,,,2345,2345.0,65.9,65.9,375,375.0,360,360.0,,,,,,,,,,,,,,,18.3,175.7,5.46,16.0,1,1,1,全数据,,插电式混合动力乘用车
407:CSA7005,407:CSA7005:confirmed,407,CSA7005,名爵,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,122,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:CSA7155,407:CSA7155:confirmed,407,CSA7155,名爵,MG 07,插电式混合动力,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,122,一、汽车生产企业,,,,,1730/1775,1730.0,30.0,30.0,237,237.0,185,185.0,,,,,,,,,,,,,,,16.2,126.6,6.17,13.7,1,1,1,全数据,,插电式混合动力乘用车
407:DFM6500,407:DFM6500:confirmed,407,DFM6500,东风,奕派M8,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,2278/2299,2278.0,45.66,45.66,339,339.0,220,220.0,,,,,,,,,,,,,,,20.8,134.7,4.82,14.9,1,1,1,全数据,,插电式混合动力乘用车
407:DFM6531,407:DFM6531:confirmed,407,DFM6531,奕境,奕境X9,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,2770,2770.0,51.46（1/3C）,51.46,360,360.0,217,217.0,,,,,,,,,,,,,,,23.7,142.9,4.22,13.0,1,1,1,全数据,,插电式混合动力乘用车
407:DJV5032X,407:DJV5032X:confirmed,407,DJV5032X,东嘉加乐,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)68,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
407:DKF5033X,407:DKF5033X:confirmed,407,DKF5033X,科发房车,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)458,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:DXK6520,407:DXK6520:confirmed,407,DXK6520,瑞驰,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:EQ2037,407:EQ2037:confirmed,407,EQ2037,猛士,,插电式混合动力,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
407:EQ2038,407:EQ2038:confirmed,407,EQ2038,猛士,M817,插电式混合动力,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,3008,3008.0,62.52,62.52,365,365.0,207,207.0,,,,,,,,,,,,,,,30.2,171.3,3.31,12.1,1,1,1,全数据,,插电式混合动力乘用车
407:EQ6500,407:EQ6500:confirmed,407,EQ6500,岚图,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:EQ6501,407:EQ6501:confirmed,407,EQ6501,岚图,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:EQ6520,407:EQ6520:confirmed,407,EQ6520,岚图,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:EQ6521,407:EQ6521:confirmed,407,EQ6521,岚图,岚图泰山X8,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,2868,2868.0,98.1,98.1,697,697.0,603,603.0,,,,,,,,,,,,,,,16.3,140.7,6.15,24.3,1,0,1,全数据,,纯电动汽车
407:EQ6522,407:EQ6522:confirmed,407,EQ6522,岚图,岚图泰山X8,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,2765/2795/2842,2765.0,119.6,119.6,647,647.0,750/727/709,750.0,,,,,,,,,,,,,,,15.9,184.9,6.27,23.4,1,0,1,全数据,,纯电动汽车
407:EQ6523,407:EQ6523:confirmed,407,EQ6523,岚图,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:FV7203,407:FV7203:confirmed,407,FV7203,奥迪(AUDI),,,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,2,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:FZ6430,407:FZ6430:confirmed,407,FZ6430,零跑,A10,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,,,,,1360,1360.0,39.8,39.8,296.5±8.8,296.5,403（CLTC）,403.0,,,,,,,,,,,,,,,9.9,134.2,10.13,21.8,1,0,1,全数据,,纯电动汽车
407:FZ6450,407:FZ6450:confirmed,407,FZ6450,零跑,B10,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,,,,,1745,1745.0,60.8,60.8,435±13.05,435.0,540（CLTC）,540.0,,,,,,,,,,,,,,,11.3,139.8,8.88,24.9,1,0,1,全数据,,纯电动汽车
407:FZ6490,407:FZ6490:confirmed,407,FZ6490,零跑,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:FZ6530,407:FZ6530:confirmed,407,FZ6530,零跑,D19,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,,,,,2635,2635.0,63.7,63.7,462±13.8,462.0,285,285.0,,,,,,,,,,,,,,,22.4,137.9,4.47,17.5,1,1,1,全数据,,插电式混合动力乘用车
407:FZ7000,407:FZ7000:confirmed,407,FZ7000,零跑,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,58,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:GAC6470,407:GAC6470:confirmed,407,GAC6470,传祺(Trumpchi),,,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,89,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:GAC6490,407:GAC6490:confirmed,407,GAC6490,传祺(Trumpchi),传祺向往S7;传祺S7,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,89,一、汽车生产企业,,,,,2260,2260.0,38.883,38.883,271±8,271.0,180,180.0,,,,,,,,,,,,,,,21.6,143.5,4.63,12.0,1,0,1,全数据,,插电式混合动力汽车
407:GAC6500,407:GAC6500:confirmed,407,GAC6500,传祺(Trumpchi),传祺越7,插电式混合动力,eidc,confirmed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,89,一、汽车生产企业,,,,,2330,2330.0,28.3,28.3,255±5,255.0,116,116.0,,,,,,,,,,,,,,,24.4,111.0,4.1,10.9,1,1,1,全数据,,插电式混合动力乘用车
407:HFC6550,407:HFC6550:confirmed,407,HFC6550,江淮,尊界V800,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,56,一、汽车生产企业,,,,,3120/3160/3190,3120.0,63.262,63.262,385,385.0,275/265,275.0,,,,,,,,,,,,,,,23.0,164.3,4.35,12.3,1,1,1,全数据,,插电式混合动力乘用车
407:HFC7000,407:HFC7000:confirmed,407,HFC7000,江淮,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,56,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:HFC7150,407:HFC7150:confirmed,407,HFC7150,江淮,尊界S800,插电式混合动力,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,56,一、汽车生产企业,,,,,2920,2920.0,63.262,63.262,385,385.0,276,276.0,,,,,,,,,,,,,,,22.9,164.3,4.36,13.2,1,1,1,全数据,,插电式混合动力乘用车
407:HQ6431,407:HQ6431:confirmed,407,HQ6431,精灵(smart),,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:HRD5040X,407:HRD5040X:confirmed,407,HRD5040X,恒诚睿德,,插电式混合动力,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)258,民用改装车生产企业,,,,,4080,4080.0,55.39,55.39,390,390.0,230,230.0,,,,,,,,,,,,,,,24.1,142.0,4.15,9.6,1,0,1,全数据,,插电式混合动力汽车
407:HRD5070X,407:HRD5070X:confirmed,407,HRD5070X,恒诚睿德,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)258,民用改装车生产企业,,,,,6100/5550,6100.0,141.3,141.3,920,920.0,280,280.0,,,,,,,,,,,,,,,50.5,153.6,1.98,15.1,1,0,1,全数据,,纯电动汽车
407:JBG5071X,407:JBG5071X:confirmed,407,JBG5071X,新星房车,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)146,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:JKF5030X,407:JKF5030X:confirmed,407,JKF5030X,钧天,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十四)17,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
407:JL6481,407:JL6481:confirmed,407,JL6481,远程,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:JYA5041X,407:JYA5041X:confirmed,407,JYA5041X,凯乐泰,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)62,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:KLF5040X,407:KLF5040X:confirmed,407,KLF5040X,凯力风,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)180,民用改装车生产企业,,,,,3060/2910,3060.0,83.66848,83.66848,560,560.0,560,560.0,,,,,,,,,,,,,,,14.9,149.4,6.69,18.3,1,1,1,全数据,,纯电动商用车
407:LH5062X,407:LH5062X:confirmed,407,LH5062X,凌河,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,32,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:LXA6493,407:LXA6493:confirmed,407,LXA6493,理想,理想L6,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,210,一、汽车生产企业,,,,,2520,2520.0,51,51.0,354.0,354.0,234,234.0,,,,,,,,,,,,,,,21.8,144.1,4.59,14.0,1,1,1,全数据,,插电式混合动力乘用车
407:LZ6480,407:LZ6480:confirmed,407,LZ6480,东风,星海V6,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,,,,,1800,1800.0,60.5,60.5,456,456.0,510（CLTC）,510.0,,,,,,,,,,,,,,,11.9,132.7,8.43,25.3,1,0,1,全数据,,纯电动汽车
407:LZW6482,407:LZW6482:confirmed,407,LZW6482,五菱,,,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:LZW6510,407:LZW6510:confirmed,407,LZW6510,五菱,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:LZW6550,407:LZW6550:confirmed,407,LZW6550,五菱,五菱扬光Pro,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,2170,2170.0,31.9,31.9,250,250.0,101,101.0,,,,,,,,,,,,,,,31.6,127.6,3.17,11.5,1,1,1,全数据,,插电式混合动力乘用车
407:MR7001,407:MR7001:confirmed,407,MR7001,吉利,TT、TT7、银河TT、银河TT7、Viva7、Viva、Luna7、Luna,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,1980,1980.0,75.2,75.2,537,537.0,725,725.0,,,,,,,,,,,,,,,10.4,140.0,9.64,27.1,1,0,1,全数据,,纯电动汽车
407:MR7151,407:MR7151:confirmed,407,MR7151,吉利,银河星耀6EF,插电式混合动力,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,1600,1600.0,17.0,17.0,165,165.0,100,100.0,,,,,,,,,,,,,,,17.0,103.0,5.88,10.3,1,1,1,全数据,,插电式混合动力乘用车
407:MYY5046X,407:MYY5046X:confirmed,407,MYY5046X,迷野,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(三)119,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
407:NEQ7000,407:NEQ7000:confirmed,407,NEQ7000,奇瑞,QQ3,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,174,一、汽车生产企业,,,,,1360,1360.0,41.278,41.278,323,323.0,420,420.0,,,,,,,,,,,,,,,9.8,127.8,10.17,23.8,1,0,1,全数据,,纯电动汽车
407:NHQ6470,407:NHQ6470:confirmed,407,NHQ6470,小鹏,小鹏L03,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,,,,,1935/1955/1950/1940,1935.0,37.2,37.2,289,289.0,257/241/249,257.0,,,,,,,,,,,,,,,14.5,128.7,6.91,14.9,1,1,1,全数据,,插电式混合动力乘用车
407:NHQ6490,407:NHQ6490:confirmed,407,NHQ6490,小鹏,小鹏L05,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,,,,,1988/1990,1988.0,37.2,37.2,289,289.0,253/237/245,253.0,,,,,,,,,,,,,,,14.7,128.7,6.8,14.5,1,1,1,全数据,,插电式混合动力乘用车
407:NHQ6510,407:NHQ6510:confirmed,407,NHQ6510,小鹏,小鹏G9L,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,,,,,2775/2795/2835,2775.0,63.3,63.3,451,451.0,325,325.0,,,,,,,,,,,,,,,19.5,140.4,5.13,16.3,1,1,1,全数据,,插电式混合动力乘用车
407:NJ5046X,407:NJ5046X:confirmed,407,NJ5046X,依维柯,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:QCJ6500,407:QCJ6500:confirmed,407,QCJ6500,方程豹,,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
407:QCJ6520,407:QCJ6520:confirmed,407,QCJ6520,腾势,腾势D9,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2895,2895.0,58.502,58.502,437,437.0,255,255.0,,,,,,,,,,,,,,,22.9,133.9,4.36,15.1,1,1,1,全数据,,插电式混合动力乘用车
407:SC6490,407:SC6490:confirmed,407,SC6490,阿维塔（AVATR）,07L,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,,,,,2290,2290.0,52.01,52.01,370,370.0,270,270.0,,,,,,,,,,,,,,,19.3,140.6,5.19,16.2,1,1,1,全数据,,插电式混合动力乘用车
407:SC6510,407:SC6510:confirmed,407,SC6510,长安,G318,插电式混合动力,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,,,,,2330/2390/2435,2330.0,35.07,35.07,285,285.0,144/140,144.0,,,,,,,,,,,,,,,24.4,123.1,4.11,12.2,1,1,1,全数据,,插电式混合动力乘用车
407:SC6519,407:SC6519:confirmed,407,SC6519,长安,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
407:SC6520,407:SC6520:confirmed,407,SC6520,长安,S09,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,,,,,2605,2605.0,53.491,53.491,378,378.0,230,230.0,,,,,,,,,,,,,,,23.3,141.5,4.3,14.5,1,1,1,全数据,,插电式混合动力乘用车
