标签类型,标签,2023_pct,2024_pct,2025_pct,2026_pct,大盘_pct,2023_tgi,2024_tgi,2025_tgi,2026_tgi,大盘_tgi,Δ2023→2024_pct,Δ2023→2024_tgi,Δ2024→2025_pct,Δ2024→2025_tgi,Δ2025→2026_pct,Δ2025→2026_tgi,Δ23→26_pct,Δ23→26_tgi,2023_大盘差_pct,2023_大盘差_tgi,2024_大盘差_pct,2024_大盘差_tgi,2025_大盘差_pct,2025_大盘差_tgi,2026_大盘差_pct,2026_大盘差_tgi
城市,乐东,0.0,0.014,0.0099,0.0095,0.035,,52.881353636461405,36.98183172249843,35.6595704929363,132.11604100529956,0.014,,-0.0040999999999999995,-15.899521913962978,-0.00040000000000000105,-1.3222612295621303,0.0095,,-0.035,,-0.021000000000000005,-79.23468736883817,-0.025100000000000004,-95.13420928280114,-0.025500000000000002,-96.45647051236327
城市,乐山,0.19,0.21,0.18,0.22,0.19,117.73231485980465,129.46841839786356,111.66836734984877,133.86713352907285,117.45169783718369,0.01999999999999999,11.736103538058913,-0.03,-17.800051048014794,0.04000000000000001,22.19876617922408,0.03,16.1348186692682,0.0,0.2806170226209588,0.01999999999999999,12.016720560679872,-0.010000000000000009,-5.783330487334922,0.03,16.415435691889158
城市,九江,0.13,0.19,0.27,0.24,0.28,57.65104543413684,82.99370513470639,116.0809633739076,103.63941145831548,122.47742881733,0.06,25.34265970056955,0.08000000000000002,33.087258239201205,-0.030000000000000027,-12.441551915592115,0.10999999999999999,45.98836602417864,-0.15000000000000002,-64.82638338319316,-0.09000000000000002,-39.483723682623605,-0.010000000000000009,-6.3964654434224,-0.040000000000000036,-18.838017359014515
城市,云浮,0.036,0.056,0.044,0.019,0.13,33.84550148926733,52.93422670773128,41.64615873232225,17.847612239183654,121.26889868680344,0.020000000000000004,19.08872521846395,-0.012000000000000004,-11.288067975409028,-0.024999999999999998,-23.798546493138595,-0.016999999999999998,-15.997889250083674,-0.094,-87.4233971975361,-0.07400000000000001,-68.33467197907217,-0.08600000000000001,-79.62273995448119,-0.111,-103.42128644761979
城市,五家渠,0.0,0.007,0.0,0.0,0.011,,79.06337685572169,,,127.84139222572377,0.007,,-0.007,,0.0,,0.0,,-0.011,,-0.003999999999999999,-48.77801537000208,-0.011,,-0.011,
城市,五指山,0.012,0.007,0.0099,0.0,0.0076,191.01442665431708,112.02966997150202,156.69275152429168,,121.65602876759964,-0.005,-78.98475668281506,0.0029000000000000007,44.66308155278966,-0.0099,,-0.012,,0.0044,69.35839788671744,-0.0005999999999999998,-9.62635879609762,0.002300000000000001,35.03672275669204,-0.0076,
城市,亳州,0.036,0.2,0.27,0.16,0.29,16.695370829991475,94.65415883324664,123.25975974703027,74.83317365792963,133.73495979294023,0.164,77.95878800325517,0.07,28.605600913783633,-0.11000000000000001,-48.42658608910064,0.124,58.13780282793816,-0.254,-117.03958896294876,-0.08999999999999997,-39.08080095969359,-0.019999999999999962,-10.475200045909958,-0.12999999999999998,-58.901786135010596
城市,仙桃,0.024,0.014,0.025,0.029,0.079,36.794572194831346,21.57996048743158,37.7291054617642,43.6561511375018,121.5145355969918,-0.01,-15.214611707399765,0.011000000000000001,16.149144974332618,0.004,5.927045675737602,0.005000000000000001,6.861578942670455,-0.055,-84.71996340216046,-0.065,-99.93457510956023,-0.054,-83.78543013522761,-0.05,-77.85838445949
城市,伊春,0.012,0.007,0.03,0.0095,0.045,29.194418830388148,17.122482127997262,71.84620390947927,23.092463277504628,109.45510551557204,-0.005,-12.071936702390886,0.023,54.72372178148201,-0.020499999999999997,-48.753740631974644,-0.0025000000000000005,-6.1019555528835205,-0.033,-80.2606866851839,-0.038,-92.33262338757478,-0.015,-37.60890160609277,-0.0355,-86.36264223806742
城市,伊犁,0.11,0.099,0.12,0.1,0.25,64.06897015515052,58.45210513769808,70.07598603433458,61.93959286244283,147.524855838465,-0.010999999999999996,-5.616865017452447,0.02099999999999999,11.6238808966365,-0.01999999999999999,-8.136393171891747,-0.009999999999999995,-2.1293772927076944,-0.14,-83.45588568331446,-0.151,-89.0727507007669,-0.13,-77.44886980413041,-0.15,-85.58526297602216
城市,佛山,1.08,0.69,0.69,0.87,1.01,129.6603975860638,82.80523662984064,82.72668412273767,103.69949926047212,121.4804362567143,-0.3900000000000001,-46.85516095622316,0.0,-0.07855250710296957,0.18000000000000005,20.972815137734457,-0.21000000000000008,-25.96089832559167,0.07000000000000006,8.179961329349496,-0.32000000000000006,-38.67519962687366,-0.32000000000000006,-38.75375213397663,-0.14,-17.780936996242175
城市,佳木斯,0.012,0.021,0.0049,0.057,0.1,12.203867534202738,21.472649100587105,5.005531824653364,57.91874765811753,104.57419151305145,0.009000000000000001,9.268781566384368,-0.016100000000000003,-16.46711727593374,0.0521,52.913215833464164,0.045,45.714880123914796,-0.08800000000000001,-92.3703239788487,-0.079,-83.10154241246434,-0.0951,-99.56865968839809,-0.043000000000000003,-46.655443854933914
城市,保亭,0.012,0.0,0.0049,0.0,0.011,136.9144801073427,,56.15677042646182,,129.35529876908043,-0.012,,0.0049,,-0.0049,,-0.012,,0.0010000000000000009,7.5591813382622774,-0.011,,-0.0060999999999999995,-73.19852834261862,-0.011,
城市,保定,0.24,0.3,0.34,0.33,0.85,36.06755973501906,44.42249445545021,51.03740643440322,49.92582336287435,127.0760289422417,0.06,8.354934720431153,0.040000000000000036,6.61491197895301,-0.010000000000000009,-1.1115830715288766,0.09000000000000002,13.858263627855287,-0.61,-91.00846920722265,-0.55,-82.6535344867915,-0.51,-76.03862250783848,-0.52,-77.15020557936737
城市,保山,0.024,0.042,0.059,0.038,0.17,19.502729165801636,34.31496275319104,47.995374204162694,30.85288730622797,134.25893213445968,0.018000000000000002,14.812233587389404,0.016999999999999994,13.680411450971654,-0.020999999999999998,-17.142486897934724,0.013999999999999999,11.350158140426334,-0.14600000000000002,-114.75620296865804,-0.128,-99.94396938126864,-0.11100000000000002,-86.263557930297,-0.132,-103.40604482823171
城市,信阳,0.17,0.16,0.14,0.11,0.36,60.5070764891107,58.30057759104152,49.635100698061635,41.02322580328938,129.95252623890664,-0.010000000000000009,-2.206498898069185,-0.01999999999999999,-8.665476892979882,-0.030000000000000013,-8.611874894772257,-0.06000000000000001,-19.483850685821324,-0.18999999999999997,-69.44544974979594,-0.19999999999999998,-71.65194864786513,-0.21999999999999997,-80.31742554084501,-0.25,-88.92930043561726
城市,儋州,0.072,0.085,0.044,0.067,0.067,132.4052759895839,155.31098494924578,81.46091649148313,122.18629834185538,122.82610466573855,0.013000000000000012,22.905708959661865,-0.04100000000000001,-73.85006845776265,0.023000000000000007,40.725381850372244,-0.0049999999999999906,-10.218977647728536,0.0049999999999999906,9.579171323845358,0.018000000000000002,32.48488028350722,-0.023000000000000007,-41.36518817425542,0.0,-0.6398063238831782
城市,克孜勒苏,0.012,0.007,0.0049,0.019,0.045,43.55323488076974,25.543905847038644,17.86377168150228,68.9002567883854,163.66306812328563,-0.005,-18.0093290337311,-0.0021000000000000003,-7.680134165536366,0.0141,51.03648510688313,0.006999999999999999,25.347021907615662,-0.033,-120.10983324251589,-0.038,-138.11916227624698,-0.0401,-145.79929644178335,-0.026,-94.76281133490022
城市,克拉玛依,0.036,0.028,0.015,0.019,0.042,114.88801895661848,89.84219724710337,47.12240882220472,60.58343717896837,135.31728416420597,-0.007999999999999997,-25.04582170951511,-0.013000000000000001,-42.71978842489865,0.004,13.461028356763649,-0.016999999999999998,-54.304581777650114,-0.006000000000000005,-20.42926520758749,-0.014000000000000002,-45.4750869171026,-0.027000000000000003,-88.19487534200125,-0.023000000000000003,-74.7338469852376
城市,六安,0.22,0.14,0.16,0.13,0.28,101.42886982848172,66.09764166039893,76.27035417070374,62.400424538546,132.57733903939797,-0.07999999999999999,-35.33122816808279,0.01999999999999999,10.172712510304805,-0.03,-13.869929632157742,-0.09,-39.028445289935725,-0.060000000000000026,-31.148469210916247,-0.14,-66.47969737899903,-0.12000000000000002,-56.30698486869423,-0.15000000000000002,-70.17691450085198
城市,六盘水,0.06,0.13,0.16,0.12,0.2,37.77598280211534,84.19111398611727,102.261568450967,77.68900288146384,126.74249008570706,0.07,46.415131184001936,0.03,18.070454464849732,-0.04000000000000001,-24.57256556950317,0.06,39.9130200793485,-0.14,-88.96650728359172,-0.07,-42.55137609958979,-0.04000000000000001,-24.480921634740056,-0.08000000000000002,-49.053487204243226
城市,兰州,0.22,0.18,0.28,0.39,0.34,77.5849690326447,63.19925838206567,100.77033066041837,139.78461356288722,123.09967374786228,-0.04000000000000001,-14.385710650579021,0.10000000000000003,37.571072278352695,0.10999999999999999,39.01428290246885,0.17,62.19964453024252,-0.12000000000000002,-45.51470471521759,-0.16000000000000003,-59.90041536579661,-0.06,-22.329343087443917,0.04999999999999999,16.684939815024933
城市,兴安,0.0,0.0,0.035,0.029,0.068,,,52.309094932846634,43.233272075937776,103.25359576199656,0.0,,0.035,,-0.006000000000000002,-9.075822856908857,0.029,,-0.068,,-0.068,,-0.033,-50.94450082914993,-0.03900000000000001,-60.02032368605879
城市,内江,0.096,0.056,0.064,0.12,0.15,72.74322524673296,42.66379068740326,48.484024262590914,93.50101930842337,112.907553020158,-0.04,-30.079434559329705,0.008,5.8202335751876575,0.055999999999999994,45.01699504583245,0.023999999999999994,20.757794061690404,-0.05399999999999999,-40.16432777342504,-0.094,-70.24376233275476,-0.086,-64.42352875756708,-0.03,-19.40653371173464
城市,凉山,0.072,0.078,0.074,0.067,0.23,34.86465164328876,37.48811921565248,35.750167491337,32.17381403749246,112.93997375742484,0.006000000000000005,2.6234675723637224,-0.0040000000000000036,-1.7379517243154794,-0.006999999999999992,-3.57635345384454,-0.0049999999999999906,-2.690837605796297,-0.15800000000000003,-78.07532211413607,-0.15200000000000002,-75.45185454177235,-0.15600000000000003,-77.18980626608783,-0.163,-80.76615971993238
城市,包头,0.084,0.25,0.21,0.14,0.16,59.08987596092544,178.23148534326748,148.87995739004478,100.15594310979712,114.0955470204414,0.16599999999999998,119.14160938234204,-0.04000000000000001,-29.3515279532227,-0.06999999999999998,-48.72401428024766,0.05600000000000001,41.06606714887168,-0.076,-55.00567105951596,0.09,64.13593832282608,0.04999999999999999,34.78441036960338,-0.01999999999999999,-13.93960391064428
城市,北京,2.68,2.45,2.83,3.23,1.94,168.35153922081992,154.08428934910108,177.4269521615474,202.4334860531116,122.01968832937136,-0.22999999999999998,-14.267249871718832,0.3799999999999999,23.34266281244632,0.3999999999999999,25.006533891564203,0.5499999999999998,34.08194683229169,0.7400000000000002,46.33185089144855,0.5100000000000002,32.06460101972972,0.8900000000000001,55.40726383217604,1.29,80.41379772374025
城市,北屯,0.0,0.0,0.0049,0.0,0.0089,,,75.20700118106132,,135.37717017735812,0.0,,0.0049,,-0.0049,,0.0,,-0.0089,,-0.0089,,-0.004,-60.17016899629681,-0.0089,
城市,北海,0.048,0.049,0.025,0.12,0.14,41.95923172616127,43.06579449798026,21.51247024300668,107.86519081295798,121.56495989188114,0.0010000000000000009,1.1065627718189859,-0.024,-21.553324254973578,0.095,86.3527205699513,0.072,65.90595908679671,-0.09200000000000001,-79.60572816571988,-0.09100000000000001,-78.49916539390088,-0.11500000000000002,-100.05248964887447,-0.020000000000000018,-13.699769078923168
城市,十堰,0.06,0.13,0.15,0.16,0.18,42.26506778751356,89.23823211980752,104.0125065051446,113.6660882689283,128.21283093901505,0.07,46.97316433229396,0.01999999999999999,14.77427438533708,0.010000000000000009,9.653581763783706,0.1,71.40102048141475,-0.12,-85.94776315150149,-0.04999999999999999,-38.97459881920753,-0.03,-24.20032443387045,-0.01999999999999999,-14.546742670086743
城市,南京,1.67,1.52,1.51,1.39,0.82,242.7259987507462,220.1946910320236,219.16725331517847,201.66232954765087,119.73818858296735,-0.1499999999999999,-22.531307718722587,-0.010000000000000009,-1.027437716845128,-0.1200000000000001,-17.5049237675276,-0.28,-41.063669203095316,0.85,122.98781016777883,0.7000000000000001,100.45650244905625,0.6900000000000001,99.42906473221112,0.57,81.92414096468352
城市,南充,0.31,0.28,0.25,0.18,0.27,135.96418883136167,122.681214507153,107.24422973372616,78.59143460290444,116.84735855213236,-0.02999999999999997,-13.282974324208666,-0.030000000000000027,-15.436984773426843,-0.07,-28.652795130821715,-0.13,-57.372754228457225,0.03999999999999998,19.116830279229305,0.010000000000000009,5.833855955020638,-0.020000000000000018,-9.603128818406205,-0.09000000000000002,-38.25592394922792
城市,南宁,0.42,0.32,0.41,0.39,0.69,73.74984909402225,55.612509478618435,71.73381459494401,68.33565725069644,120.32492491672136,-0.09999999999999998,-18.137339615403818,0.08999999999999997,16.121305116325573,-0.019999999999999962,-3.398157344247565,-0.02999999999999997,-5.41419184332581,-0.26999999999999996,-46.575075822699105,-0.36999999999999994,-64.71241543810292,-0.27999999999999997,-48.59111032177735,-0.29999999999999993,-51.989267666024915
城市,南平,0.036,0.085,0.059,0.076,0.16,25.143539106381823,58.98658938680427,41.25144257054005,53.03536559312095,113.72288813844756,0.04900000000000001,33.843050280422446,-0.02600000000000001,-17.73514681626422,0.017,11.7839230225809,0.04,27.891826486739127,-0.124,-88.57934903206574,-0.075,-54.73629875164329,-0.101,-72.47144556790751,-0.084,-60.68752254532661
城市,南昌,0.75,0.95,0.82,0.84,0.5,179.85121431444327,229.6795564363989,197.5070102287225,201.9178831233695,120.23264728717828,0.19999999999999996,49.82834212195564,-0.13,-32.17254620767642,0.020000000000000018,4.410872894647014,0.08999999999999997,22.066668808926238,0.25,59.61856702726499,0.44999999999999996,109.44690914922063,0.31999999999999995,77.27436294154421,0.33999999999999997,81.68523583619123
城市,南通,1.36,1.45,1.26,0.92,0.6,271.74493828300325,290.5474897364388,252.50834016178848,184.51224012744504,119.5948936379446,0.08999999999999986,18.80255145343557,-0.18999999999999995,-38.03914957465034,-0.33999999999999997,-67.99610003434344,-0.44000000000000006,-87.23269815555821,0.7600000000000001,152.15004464505864,0.85,170.9525960984942,0.66,132.9134465238439,0.32000000000000006,64.91734648950045
城市,南阳,0.12,0.14,0.15,0.22,0.58,25.67190695057492,30.113068563316464,31.588727150758324,46.70424903872308,123.4929160756754,0.020000000000000018,4.441161612741546,0.009999999999999981,1.4756585874418597,0.07,15.115521887964753,0.1,21.03234208814816,-0.45999999999999996,-97.82100912510047,-0.43999999999999995,-93.37984751235894,-0.42999999999999994,-91.90418892491707,-0.36,-76.78866703695232
城市,博尔塔拉,0.0,0.014,0.02,0.029,0.043,,45.6705042032183,63.87805095671888,92.3911994733642,141.07255995118453,0.014,,0.006,18.20754675350058,0.009000000000000001,28.513148516645316,0.029,,-0.043,,-0.028999999999999998,-95.40205574796623,-0.022999999999999996,-77.19450899446565,-0.013999999999999995,-48.681360477820334
城市,厦门,0.69,0.63,0.63,0.64,0.47,175.52690700902,162.54673155016494,161.67078833855192,163.1977153237233,121.65681698750883,-0.05999999999999994,-12.980175458855058,0.0,-0.8759432116130199,0.010000000000000009,1.5269269851713716,-0.04999999999999993,-12.329191685296706,0.21999999999999997,53.87009002151116,0.16000000000000003,40.8899145626561,0.16000000000000003,40.01397135104308,0.17000000000000004,41.540898336214454
城市,双河,0.0,0.0,0.0,0.0,0.0036,,,,,139.55635602624724,0.0,,0.0,,0.0,,0.0,,-0.0036,,-0.0036,,-0.0036,,-0.0036,
城市,双鸭山,0.012,0.007,0.035,0.019,0.055,22.778534803972455,13.359575929526954,65.39982214039574,36.035139560892674,104.37120082618452,-0.005,-9.4189588744455,0.028000000000000004,52.04024621086879,-0.016000000000000004,-29.364682579503068,0.006999999999999999,13.256604756920218,-0.043,-81.59266602221206,-0.048,-91.01162489665757,-0.019999999999999997,-38.97137868578878,-0.036000000000000004,-68.33606126529185
城市,可克达拉,0.0,0.0,0.0,0.0095,0.0061,,,,224.17303179563223,144.93039277080703,0.0,,0.0,,0.0095,,0.0095,,-0.0061,,-0.0061,,-0.0061,,0.0033999999999999994,79.2426390248252
城市,台州,0.93,0.83,0.88,0.71,0.58,192.31756767218437,172.85308185180946,183.37241530864995,148.16987800019885,120.19226610238464,-0.10000000000000009,-19.464485820374904,0.050000000000000044,10.519333456840485,-0.17000000000000004,-35.2025373084511,-0.22000000000000008,-44.14768967198552,0.3500000000000001,72.12530156979973,0.25,52.66081574942483,0.30000000000000004,63.18014920626531,0.13,27.977611897814214
城市,台湾,0.0,0.0,0.0,0.0,0.0,,,,,76.62092420470381,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
城市,合肥,0.85,0.85,1.01,0.89,0.84,127.55301024797768,127.4924953229878,151.05634308501246,132.15565139569324,126.47391742980533,0.0,-0.06051492498987443,0.16000000000000003,23.56384776202465,-0.12,-18.900691689319217,0.040000000000000036,4.602641147715559,0.010000000000000009,1.0790928181723558,0.010000000000000009,1.0185778931824814,0.17000000000000004,24.582425655207132,0.050000000000000044,5.681733965887915
城市,吉安,0.06,0.13,0.2,0.16,0.26,29.109467482358863,64.87610150926939,95.51618974774686,78.28591017399985,125.60863202259412,0.07,35.76663402691052,0.07,30.640088238477475,-0.04000000000000001,-17.230279573747012,0.1,49.176442691640986,-0.2,-96.49916454023526,-0.13,-60.73253051332473,-0.06,-30.092442274847258,-0.1,-47.32272184859427
城市,吉林,0.012,0.014,0.054,0.12,0.17,7.245375496059765,8.498803361194586,32.6893530087846,74.50315730225749,104.49766703675434,0.002,1.253427865134821,0.04,24.190549647590014,0.066,41.81380429347289,0.108,67.25778180619773,-0.158,-97.25229154069457,-0.156,-95.99886367555975,-0.11600000000000002,-71.80831402796974,-0.05000000000000002,-29.994509734496845
城市,吐鲁番,0.012,0.028,0.03,0.019,0.054,33.276568101026776,78.0666258028524,81.89219696695902,52.642796648137704,150.67698999485026,0.016,44.790057701825624,0.0019999999999999983,3.82557116410662,-0.011,-29.249400318821316,0.006999999999999999,19.36622854711093,-0.041999999999999996,-117.40042189382348,-0.026,-72.61036419199786,-0.024,-68.78479302789124,-0.035,-98.03419334671256
城市,吕梁,0.12,0.07,0.064,0.15,0.2,69.71485167897592,40.887654207616734,37.1724684881849,88.2298859461573,115.30198116143828,-0.04999999999999999,-28.827197471359185,-0.006000000000000005,-3.7151857194318367,0.086,51.0574174579724,0.03,18.515034267181377,-0.08000000000000002,-45.58712948246236,-0.13,-74.41432695382154,-0.136,-78.12951267325337,-0.05000000000000002,-27.07209521528098
城市,吴忠,0.024,0.078,0.089,0.16,0.075,36.33002668759989,117.19127890681914,134.10994001620048,244.2615282818281,113.12875774175671,0.054,80.86125221921924,0.010999999999999996,16.918661109381347,0.07100000000000001,110.15158826562762,0.136,207.93150159422822,-0.051,-76.79873105415683,0.0030000000000000027,4.062521165062421,0.013999999999999999,20.981182274443768,0.085,131.1327705400714
城市,周口,0.12,0.25,0.29,0.24,0.53,29.41367621645716,60.3787668771009,69.97292730518302,58.1647336286363,129.88761201770856,0.13,30.965090660643742,0.03999999999999998,9.59416042808212,-0.04999999999999999,-11.808193676546722,0.12,28.75105741217914,-0.41000000000000003,-100.4739358012514,-0.28,-69.50884514060766,-0.24000000000000005,-59.91468471252554,-0.29000000000000004,-71.72287838907226
城市,呼伦贝尔,0.072,0.021,0.049,0.086,0.13,61.33368951096133,17.986057687890032,41.92765584490611,72.77140782974688,114.54209616854838,-0.05099999999999999,-43.347631823071296,0.028,23.94159815701608,0.03699999999999999,30.843751984840765,0.013999999999999999,11.43771831878555,-0.05800000000000001,-53.208406657587055,-0.109,-96.55603848065834,-0.081,-72.61444032364227,-0.04400000000000001,-41.770688338801506
