数据日期,主体,月度累计,月日均,4月W3(13~19),4月W4(20~26),4月W5(27~30),5月W1(01~04),每日_04/26_周日,每日_04/27_周一,每日_04/28_周二,每日_04/29_周三,每日_04/30_周四,每日_05/01_周五,每日_05/02_周六,每日_05/03_周日,每日_05/04_周一,下月累计,下月日均,环比,5月W1(01~05),5月W2(06~10),5月W3(11~13),每日_05/05_周二,每日_05/06_周三,每日_05/07_周四,每日_05/08_周五,每日_05/09_周六,每日_05/10_周日,每日_05/11_周一,每日_05/12_周二,每日_05/13_周三,5月W3(11~17),5月W4(18~22),每日_05/14_周四,每日_05/15_周五,每日_05/16_周六,每日_05/17_周日,每日_05/18_周一,每日_05/19_周二,每日_05/20_周三,每日_05/21_周四,每日_05/22_周五,5月W4(18~24),5月W5(25~31),每日_05/23_周六,每日_05/24_周日,每日_05/25_周一,每日_05/26_周二,每日_05/27_周三,每日_05/28_周四,每日_05/29_周五,每日_05/30_周六,每日_05/31_周日,6月W1(01~07),6月W2(08~09),每日_06/01_周一,每日_06/02_周二,每日_06/03_周三,每日_06/04_周四,每日_06/05_周五,每日_06/06_周六,每日_06/07_周日,每日_06/08_周一,每日_06/09_周二,6月W2(08~14),6月W3(15~18),每日_06/10_周三,每日_06/11_周四,每日_06/12_周五,每日_06/13_周六,每日_06/14_周日,每日_06/15_周一,每日_06/16_周二,每日_06/17_周三,每日_06/18_周四,6月W3(15~21),6月W4(22~27),每日_06/19_周五,每日_06/20_周六,每日_06/21_周日,每日_06/22_周一,每日_06/23_周二,每日_06/24_周三,每日_06/25_周四,每日_06/26_周五,每日_06/27_周六,6月W4(22~28),6月W5(29~30),7月W1(01~05),7月W2(06~06),每日_06/28_周日,每日_06/29_周一,每日_06/30_周二,每日_07/01_周三,每日_07/02_周四,每日_07/03_周五,每日_07/04_周六,每日_07/05_周日,每日_07/06_周一,7月W2(06~12),7月W3(13~15),每日_07/07_周二,每日_07/08_周三,每日_07/09_周四,每日_07/10_周五,每日_07/11_周六,每日_07/12_周日,每日_07/13_周一,每日_07/14_周二,每日_07/15_周三,7月W3(13~19),7月W4(20~24),每日_07/16_周四,每日_07/17_周五,每日_07/18_周六,每日_07/19_周日,每日_07/20_周一,每日_07/21_周二,每日_07/22_周三,每日_07/23_周四,每日_07/24_周五,每日_07/25_周六,每日_07/26_周日,每日_07/27_周一,每日_07/28_周二,每日_07/29_周三,每日_07/30_周四,每日_07/31_周五,每日_08/01_周六,7月W4(20~26),7月W5(27~31),8月W1(01~09),8月W2(10~10),每日_08/02_周日,每日_08/03_周一,每日_08/04_周二,每日_08/05_周三,每日_08/06_周四,每日_08/07_周五,每日_08/08_周六,每日_08/09_周日,每日_08/10_周一,8月W2(10~16),8月W3(17~19),每日_08/11_周二,每日_08/12_周三,每日_08/13_周四,每日_08/14_周五,每日_08/15_周六,每日_08/16_周日,每日_08/17_周一,每日_08/18_周二,每日_08/19_周三,每日_08/20_周四,每日_08/21_周五,每日_08/22_周六,12月W1(01~07),12月W2(08~14),12月W3(15~21),12月W4(22~22),每日_12/14_周日,每日_12/15_周一,每日_12/16_周二,每日_12/17_周三,每日_12/18_周四,每日_12/19_周五,每日_12/20_周六,每日_12/21_周日,每日_12/22_周一,2月W2(09~14),2月W3(15~23),2月W4(24~28),3月W1(01~03),每日_02/23_周一,每日_02/24_周二,每日_02/25_周三,每日_02/26_周四,每日_02/27_周五,每日_02/28_周六,每日_03/01_周日,每日_03/02_周一,每日_03/03_周二,3月W1(01~08),3月W2(09~12),每日_03/04_周三,每日_03/05_周四,每日_03/06_周五,每日_03/07_周六,每日_03/08_周日,每日_03/09_周一,每日_03/10_周二,每日_03/11_周三,每日_03/12_周四,3月W2(09~15),3月W3(16~21),每日_03/13_周五,每日_03/14_周六,每日_03/15_周日,每日_03/16_周一,每日_03/17_周二,每日_03/18_周三,每日_03/19_周四,每日_03/20_周五,每日_03/21_周六,3月W3(16~22),3月W4(23~29),3月W5(30~30),每日_03/22_周日,每日_03/23_周一,每日_03/24_周二,每日_03/25_周三,每日_03/26_周四,每日_03/27_周五,每日_03/28_周六,每日_03/29_周日,每日_03/30_周一,3月W5(30~31),4月W1(01~05),4月W2(06~08),每日_03/31_周二,每日_04/01_周三,每日_04/02_周四,每日_04/03_周五,每日_04/04_周六,每日_04/05_周日,每日_04/06_周一,每日_04/07_周二,每日_04/08_周三,4月W2(06~12),4月W3(13~17),每日_04/09_周四,每日_04/10_周五,每日_04/11_周六,每日_04/12_周日,每日_04/13_周一,每日_04/14_周二,每日_04/15_周三,每日_04/16_周四,每日_04/17_周五,每日_04/18_周六,每日_04/19_周日,每日_04/20_周一,每日_04/21_周二,每日_04/22_周三,每日_04/23_周四,每日_04/24_周五,每日_04/25_周六,11月W2(10~16),11月W3(17~23),11月W4(24~30),12月W1(01~04),每日_11/26_周三,每日_11/27_周四,每日_11/28_周五,每日_11/29_周六,每日_11/30_周日,每日_12/01_周一,每日_12/02_周二,每日_12/03_周三,每日_12/04_周四,12月W2(08~13),每日_12/05_周五,每日_12/06_周六,每日_12/07_周日,每日_12/08_周一,每日_12/09_周二,每日_12/10_周三,每日_12/11_周四,每日_12/12_周五,每日_12/13_周六,12月W4(22~28),12月W5(29~31),每日_12/23_周二,每日_12/24_周三,每日_12/25_周四,每日_12/26_周五,每日_12/27_周六,每日_12/28_周日,每日_12/29_周一,每日_12/30_周二,每日_12/31_周三,1月W1(01~04),1月W2(05~09),每日_01/01_周四,每日_01/02_周五,每日_01/03_周六,每日_01/04_周日,每日_01/05_周一,每日_01/06_周二,每日_01/07_周三,每日_01/08_周四,每日_01/09_周五,1月W2(05~11),1月W3(12~18),每日_01/10_周六,每日_01/11_周日,每日_01/12_周一,每日_01/13_周二,每日_01/14_周三,每日_01/15_周四,每日_01/16_周五,每日_01/17_周六,每日_01/18_周日,1月W4(19~25),1月W5(26~27),每日_01/19_周一,每日_01/20_周二,每日_01/21_周三,每日_01/22_周四,每日_01/23_周五,每日_01/24_周六,每日_01/25_周日,每日_01/26_周一,每日_01/27_周二,1月W5(26~31),2月W1(01~05),每日_01/28_周三,每日_01/29_周四,每日_01/30_周五,每日_01/31_周六,每日_02/01_周日,每日_02/02_周一,每日_02/03_周二,每日_02/04_周三,每日_02/05_周四,2月W1(01~08),每日_02/06_周五,每日_02/07_周六,每日_02/08_周日,每日_02/09_周一,每日_02/10_周二,每日_02/11_周三,每日_02/12_周四,每日_02/13_周五,每日_02/14_周六,每日_02/15_周日,每日_02/16_周一,每日_02/17_周二,每日_02/18_周三,每日_02/19_周四,每日_02/20_周五,每日_02/21_周六,每日_02/22_周日,2月W4(24~26)
2026-05-04,凯迪拉克,6805.0,227.0,147.0,146.0,329.0,158.0,111.0,218.0,255.0,344.0,498.0,244.0,98.0,108.0,180.0,630,158,-0.573170731707317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,上汽通用五菱,85248.0,2842.0,2464.0,3194.0,5649.0,1909.0,3139.0,4775.0,5358.0,6211.0,6250.0,1841.0,1885.0,1890.0,2021.0,7637,1909,0.247264412869509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,上汽大通,9606.0,320.0,338.0,351.0,510.0,183.0,109.0,435.0,659.0,517.0,430.0,394.0,106.0,104.0,128.0,732,183,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,主要企业合计,197604.0,6587.0,5877.0,6763.0,13232.0,4768.0,6111.0,10531.0,11910.0,13748.0,16739.0,4523.0,4470.0,4843.0,5237.0,19073,4768,0.212600928221756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,上汽乘用车,22268.0,742.0,,,1944.0,,,,,,,,,,,7337,564,0.16386421319797,345.0,705.0,695.0,351.0,916.0,890.0,752.0,654.0,314.0,748.0,754.0,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,荣威,9768.0,326.0,,,745.0,,,,,,,,,,,3082,237,0.150858849887976,183.0,267.0,278.0,131.0,383.0,352.0,262.0,231.0,105.0,302.0,319.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,名爵,12500.0,417.0,,,1199.0,,,,,,,,,,,4255,327,0.173469387755102,162.0,439.0,417.0,220.0,533.0,538.0,490.0,423.0,209.0,446.0,435.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,尚界,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,智己,6928.0,231.0,,,521.0,,,,,,,,,,,3080,237,0.810699588477366,118.0,312.0,310.0,142.0,289.0,270.0,378.0,356.0,269.0,353.0,312.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,上汽大众,45561.0,1519.0,,,2689.0,,,,,,,,,,,22986,1768,0.416528008874099,1497.0,1992.0,1848.0,1778.0,2831.0,1733.0,2151.0,1452.0,1792.0,3154.0,1066.0,1323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,大众,42559.0,1419.0,,,2380.0,,,,,,,,,,,22169,1705,0.441417425227568,1476.0,1914.0,1740.0,1753.0,2759.0,1662.0,2029.0,1358.0,1760.0,3007.0,977.0,1237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,奥迪,3002.0,100.0,,,309.0,,,,,,,,,,,817,63,-0.0354191263282172,21.0,78.0,107.0,25.0,72.0,71.0,122.0,94.0,32.0,147.0,89.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,上汽通用,27993.0,933.0,,,1920.0,,,,,,,,,,,14540,1118,0.416325735437366,846.0,1450.0,1020.0,1053.0,2319.0,1760.0,1455.0,1066.0,651.0,1274.0,958.0,827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,别克,21188.0,706.0,,,1591.0,,,,,,,,,,,11396,877,0.727975739196361,650.0,1134.0,825.0,704.0,1542.0,1501.0,1214.0,852.0,560.0,1073.0,771.0,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,凯迪拉克,6805.0,227.0,,,329.0,,,,,,,,,,,3144,242,-0.143557613729229,196.0,316.0,194.0,349.0,777.0,259.0,241.0,214.0,91.0,201.0,187.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,上汽通用五菱,85248.0,2842.0,,,5649.0,,,,,,,,,,,32194,2476,0.23174044458048,2049.0,2792.0,2664.0,2608.0,3472.0,3509.0,2742.0,2482.0,1753.0,2791.0,2773.0,2427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,上汽大通,9606.0,320.0,,,510.0,,,,,,,,,,,3660,282,0.182552504038772,208.0,340.0,306.0,309.0,431.0,366.0,510.0,291.0,102.0,372.0,255.0,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,主要企业合计,197604.0,6587.0,,,13232.0,,,,,,,,,,,83797,6446,0.314875254981955,5063.0,7591.0,6842.0,6241.0,10258.0,8528.0,7988.0,6301.0,4881.0,8692.0,6118.0,5717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,上汽乘用车,22268.0,742.0,,,,,,,,,,,,,,13151,598,0.0884787286873034,345.0,705.0,,,,,,,,,,,606.0,731.0,792.0,724.0,389.0,253.0,774.0,731.0,786.0,678.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,荣威,9768.0,326.0,,,,,,,,,,,,,,4992,227,-0.145205479452055,183.0,267.0,,,,,,,,,,,230.0,227.0,313.0,208.0,181.0,71.0,267.0,216.0,230.0,263.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,名爵,12500.0,417.0,,,,,,,,,,,,,,8159,371,0.307113104774111,162.0,439.0,,,,,,,,,,,377.0,504.0,479.0,516.0,208.0,182.0,507.0,515.0,556.0,415.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,尚界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,智己,6928.0,231.0,,,,,,,,,,,,,,5471,249,0.503435009618027,118.0,312.0,,,,,,,,,,,281.0,270.0,246.0,334.0,263.0,197.0,291.0,235.0,328.0,223.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,上汽大众,45561.0,1519.0,,,,,,,,,,,,,,34299,1559,0.151243580706877,1497.0,1992.0,,,,,,,,,,,1500.0,1271.0,1069.0,1265.0,869.0,1755.0,1566.0,1204.0,1284.0,1022.0,1279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,大众,42559.0,1419.0,,,,,,,,,,,,,,32746,1488,0.154898779713621,1476.0,1914.0,,,,,,,,,,,1421.0,1171.0,964.0,1193.0,841.0,1726.0,1406.0,1121.0,1210.0,912.0,1204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
